2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.500000 0.600000
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
2.503006 0.600480
